date,ticker,price
2018-12-03,ELSA,300.680054
2018-12-10,ELSA,313.672424
2018-12-17,ELSA,315.528473
2018-12-24,ELSA,319.24054
2018-12-31,ELSA,321.096619
2019-01-07,ELSA,347.081299
2019-01-14,ELSA,339.657104
2019-01-21,ELSA,332.23291
2019-01-28,ELSA,337.801056
2019-02-04,ELSA,365.641785
2019-02-11,ELSA,345.22525
2019-02-18,ELSA,354.505493
2019-02-25,ELSA,345.22525
2019-03-04,ELSA,345.22525
2019-03-11,ELSA,347.081299
2019-03-18,ELSA,339.657104
2019-03-25,ELSA,334.088959
2019-04-01,ELSA,343.369232
2019-04-08,ELSA,352.649475
2019-04-15,ELSA,358.21759
2019-04-22,ELSA,365.641785
2019-04-29,ELSA,351.483337
2019-05-06,ELSA,340.083862
2019-05-13,ELSA,315.38504
2019-05-20,ELSA,324.884583
2019-05-27,ELSA,330.58432
2019-06-03,ELSA,330.58432
2019-06-10,ELSA,345.7836
2019-06-17,ELSA,357.183044
2019-06-24,ELSA,359.082977
2019-07-01,ELSA,349.583405
2019-07-08,ELSA,351.483337
2019-07-15,ELSA,347.683502
2019-07-22,ELSA,322.98468
2019-07-29,ELSA,330.58432
2019-08-05,ELSA,321.084778
2019-08-12,ELSA,315.38504
2019-08-19,ELSA,319.184845
2019-08-26,ELSA,328.684418
2019-09-02,ELSA,319.184845
2019-09-09,ELSA,319.184845
2019-09-16,ELSA,321.084778
2019-09-23,ELSA,307.7854
2019-09-30,ELSA,302.085663
2019-10-07,ELSA,311.585205
2019-10-14,ELSA,313.485138
2019-10-21,ELSA,313.485138
2019-10-28,ELSA,298.285858
2019-11-04,ELSA,294.486023
2019-11-11,ELSA,294.486023
2019-11-18,ELSA,288.786285
2019-11-25,ELSA,258.387726
2019-12-02,ELSA,286.886383
2019-12-09,ELSA,288.786285
2019-12-16,ELSA,288.786285
2019-12-23,ELSA,292.586121
2019-12-30,ELSA,300.18576
2020-01-06,ELSA,300.18576
2020-01-13,ELSA,288.786285
2020-01-20,ELSA,269.787201
2020-01-27,ELSA,258.387726
2020-02-03,ELSA,246.988281
2020-02-10,ELSA,235.588821
2020-02-17,ELSA,241.288559
2020-02-24,ELSA,197.590622
2020-03-02,ELSA,218.489639
2020-03-09,ELSA,167.192062
2020-03-16,ELSA,131.093781
2020-03-23,ELSA,146.29306
2020-03-30,ELSA,193.790802
2020-04-06,ELSA,214.689819
2020-04-13,ELSA,186.191162
2020-04-20,ELSA,181.441391
2020-04-27,ELSA,186.191162
2020-05-04,ELSA,201.390442
2020-05-11,ELSA,189.990982
2020-05-18,ELSA,191.8909
2020-05-25,ELSA,187.141113
2020-06-01,ELSA,203.290359
2020-06-08,ELSA,214.689819
2020-06-15,ELSA,222.289459
2020-06-22,ELSA,212.789902
2020-06-29,ELSA,216.589722
2020-07-06,ELSA,229.889099
2020-07-13,ELSA,222.289459
2020-07-20,ELSA,234
2020-07-27,ELSA,228
2020-08-03,ELSA,236
2020-08-10,ELSA,240
2020-08-17,ELSA,240
2020-08-24,ELSA,252
2020-08-31,ELSA,238
2020-09-07,ELSA,220
2020-09-14,ELSA,222
2020-09-21,ELSA,200
2020-09-28,ELSA,195
2020-10-05,ELSA,210
2020-10-12,ELSA,214
2020-10-19,ELSA,214
2020-10-26,ELSA,212
2020-11-02,ELSA,214
2020-11-09,ELSA,230
2020-11-16,ELSA,254
2020-11-23,ELSA,300
2020-11-30,ELSA,370
2020-12-07,ELSA,368
2020-12-14,ELSA,380
2020-12-21,ELSA,360
2020-12-28,ELSA,352
2021-01-04,ELSA,424
2021-01-11,ELSA,474
2021-01-18,ELSA,426
2021-01-25,ELSA,358
2021-02-01,ELSA,380
2021-02-08,ELSA,380
2021-02-15,ELSA,392
2021-02-22,ELSA,402
2021-03-01,ELSA,384
2021-03-08,ELSA,392
2021-03-15,ELSA,384
2021-03-22,ELSA,368
2021-03-29,ELSA,346
2021-04-05,ELSA,342
2021-04-12,ELSA,338
2021-04-19,ELSA,342
2021-04-26,ELSA,356
2021-05-03,ELSA,342
2021-05-10,ELSA,336
2021-05-17,ELSA,302
2021-05-24,ELSA,302
2021-05-31,ELSA,322
2021-06-07,ELSA,322
2021-06-14,ELSA,316
